Customer ID,Churn Label,Churn Score,CLTV
0343-QLUZP,No,32,5544
3312-UUMZW,No,61,3981
1271-UODNO,No,79,2380
8461-EFQYM,No,23,2997
6900-RBKER,No,35,5386
6891-JPYFF,No,79,4275
1459-QNFQT,No,27,4031
1047-NNCBF,No,59,5790
3696-XRIEN,No,71,5258
0074-HDKDG,No,66,3807
8791-GFXLZ,No,70,4244
9330-DHBFL,No,22,2072
0098-BOWSO,No,39,3792
5859-HZYLF,No,58,4347
3156-QLHBO,No,45,4725
2208-NQBCT,No,72,2817
6621-NRZAK,No,56,5975
0831-JNISG,No,20,5406
0774-IFUVM,No,42,5942
9553-DLCLU,No,27,5407
1641-BYBTK,No,75,3478
2446-ZKVAF,No,59,5558
3522-CDKHF,No,76,3131
1430-SFQSA,No,74,3898
0411-EZJZE,No,31,4830
8807-ARQET,No,79,2454
8992-CEUEN,No,37,5084
4320-QMLLA,No,20,3481
8777-PVYGU,No,73,4405
8292-ITGYJ,No,67,3043
6870-ZWMNX,No,67,5115
0621-CXBKL,No,54,4116
5334-JLAXU,No,62,5267
9359-UGBTK,No,50,4910
6479-OAUSD,No,22,2130
7129-ACFOG,No,78,2182
4189-NAKJS,No,36,3130
5562-BETPV,No,53,2539
9127-FHJBZ,No,29,4558
6994-ORCWG,No,44,4423
1346-UFHAX,No,78,5577
2933-XEUJM,No,63,2007
4835-YSJMR,No,51,2202
3164-YAXFY,No,58,5594
0887-WBJVH,No,20,4700
4660-IRIBM,No,33,5192
7670-ZBPOQ,No,46,4411
0080-OROZO,No,36,3244
3916-NRPAP,No,33,5806
6807-SIWJI,No,35,2709
8221-HVAYI,No,61,3945
5232-NXPAY,No,55,3459
8967-SZQAS,No,48,3185
0455-ENTCR,No,38,5012
8944-AILEF,No,67,2483
5542-NKVRU,No,57,2574
7126-RBHSD,No,38,2362
5370-IIVVL,No,21,4812
6789-HJBWG,No,70,5007
9087-EYCPR,No,24,6355
6791-YBNAK,No,28,4134
6077-BDPXA,No,26,2228
0013-MHZWF,No,55,5108
8268-YDIXR,No,56,4778
4291-SHSBH,No,71,4704
6980-IMXXE,No,34,5267
0040-HALCW,No,60,6393
0784-GTUUK,No,66,4811
2294-DMMUS,No,37,5057
0872-JCPIB,No,63,3921
3055-MJDSB,No,49,2323
9091-WTUUY,No,25,4226
7115-IRDHS,No,66,5065
8496-DMZUK,No,78,3171
2040-VZIKE,No,53,5417
9068-VPWQQ,No,35,6466
0178-SZBHO,No,76,3760
0384-RVBPI,No,80,2120
1299-AURJA,No,59,5907
4525-VZCZG,No,35,5915
2788-CJQAQ,No,37,3799
0319-QZTCO,No,52,3654
2120-SMPEX,No,58,3848
0096-FCPUF,No,48,5039
0668-OGMHD,No,77,3766
9408-HRXRK,No,22,5915
5593-SUAOO,No,53,2404
6766-HFKLA,No,34,4534
7617-EYGLW,No,64,5820
2226-ICFDO,No,72,6361
5529-GIBVH,No,74,2618
9992-UJOEL,No,33,5870
4741-WWJQZ,No,26,5251
6625-UTXEW,No,57,3097
6244-BESBM,No,34,6166
2612-PHGOX,No,26,4222
8480-PPONV,No,25,6349
8780-IHCRN,No,40,4392
4598-ZADCK,No,28,5183
1257-SXUXQ,No,79,4573
7182-OVLBJ,No,36,5735
5095-ETBRJ,No,33,4702
4821-WQOYN,No,41,4603
4730-AWNAU,No,69,3671
3452-FLHYD,No,77,5682
9531-NSBMR,No,79,4904
6260-ONULR,No,36,2438
4389-UEFCZ,No,62,5551
8711-LOBKY,No,59,6144
8985-OOPOS,No,23,2900
8800-ZKRFW,No,51,3094
2616-FLVQC,No,27,6036
9968-FFVVH,No,40,5082
8390-FESFV,No,61,5466
3022-BEXHZ,No,71,6060
6248-TKCQV,No,68,5880
6198-ZFIOJ,No,27,3469
5989-OMNJE,No,70,5623
1291-CUOCY,No,64,5444
9795-SHUHB,No,79,5313
3230-IUALN,No,56,2934
0042-RLHYP,No,76,4131
4945-RVMTE,No,37,3354
1866-NXPSP,No,22,3235
3941-XTSKM,No,71,3844
1661-CZBAU,No,56,2667
5158-RIVOP,No,63,5359
9788-YTFGE,No,38,3331
9277-JOOMO,No,56,5756
1907-YLNYW,No,35,4490
8947-YRTDV,No,52,5288
3161-ONRWK,No,48,4053
0114-RSRRW,No,54,3831
4565-NLZBV,No,42,4015
6682-VCIXC,No,43,5656
6475-VHUIZ,No,49,5140
3910-MRQOY,No,79,5398
0661-WCQNQ,No,28,3733
7537-RBWEA,No,45,3513
4656-CAURT,No,31,6059
0121-SNYRK,No,36,5052
3733-LSYCE,No,67,4891
6265-FRMTQ,No,29,5363
1371-DWPAZ,No,30,4740
2017-CCBLH,No,71,3087
7690-KPNCU,No,28,4515
0536-BGFMZ,No,41,5145
2293-IJWPS,No,31,6354
5469-NUJUR,No,50,2831
2625-TRCZQ,No,30,5528
4102-HLENU,No,20,5441
7266-GSSJX,No,28,2606
7722-VJRQD,No,21,4147
7073-QETQY,No,22,4845
5624-RYAMH,No,64,4283
0196-JTUQI,No,68,5841
7130-YXBRO,No,74,2319
9272-LSVYH,No,78,3963
3084-DOWLE,No,42,6434
1084-MNSMJ,No,43,6261
6250-CGGUN,No,31,4154
5478-JJVZK,No,36,3009
7596-IIWYC,No,79,5250
9793-WECQC,No,68,5029
4291-HPAXL,No,75,4840
8999-YPYBV,No,35,3403
1839-FBNFR,No,72,3032
3071-MVJCD,No,60,4162
1697-BCSHV,No,70,6433
0562-KBDVM,No,26,4442
1131-SUEKT,No,64,4000
3717-OEAUQ,No,38,2388
4538-WNTMJ,No,58,3979
9432-RUVSL,No,75,3262
8060-HIWJJ,No,57,4934
7684-XSZIY,No,43,5160
9089-UOWJG,No,29,5068
8039-ACLPL,No,52,4505
9885-AIBVB,No,70,2568
1934-MKPXS,No,59,3636
2592-YKDIF,No,72,5774
2272-JKMSI,No,49,4306
8714-CTZJW,No,80,3154
3569-EDBPQ,No,31,2198
3131-NWVFJ,No,47,5620
7521-YXVZY,No,77,4430
2373-NTKOD,No,60,3026
1970-KKFWL,No,78,2416
9337-SRRNI,No,56,6019
0895-UADGO,No,66,5489
5678-VFNEQ,No,45,4695
5977-CKHON,No,37,3853
1830-GGFNM,No,36,4603
5302-BDJNT,No,27,3715
5223-UZAVK,No,77,4986
4859-ZSRDZ,No,69,4080
9350-VLHMB,No,45,6111
3498-LZGQZ,No,38,6373
8785-CJSHH,No,38,6213
3870-SPZSI,No,54,4203
7560-QRBXH,No,21,3396
7077-XJMET,No,52,5426
4652-ODEVH,No,57,3586
6510-UPNKS,No,46,4402
6718-BDGHG,No,72,4000
9046-DQMTP,No,75,5876
6439-LAJXL,No,29,2452
1666-JZPZT,No,51,5428
5777-KJIRB,No,25,2449
7677-SJJJK,No,29,3152
3253-HKOKL,No,29,4811
7055-HNEOJ,No,48,2662
5514-YQENT,No,32,5038
3211-AAPKX,No,42,3300
8445-DNBAE,No,61,5523
2958-NHPPS,No,53,4263
1735-XMJVH,No,58,5416
6890-PFRQX,No,24,4466
5899-OUVKV,No,42,3949
8681-ICONS,No,72,4667
1621-YNCJH,No,25,4505
6362-QHAFM,No,63,5106
3070-BDOQC,No,41,4616
6234-PFPXL,No,56,3207
9824-QCJPK,No,60,4175
4283-IVYCI,No,66,3013
1866-OBPNR,No,22,5494
8205-MQUGY,No,37,3582
8970-ANWXO,No,28,3483
9480-BQJEI,No,58,6468
6979-TNDEU,No,42,2879
9777-WJJPR,No,48,4821
9495-SKLKD,No,63,5322
5067-DGXLL,No,59,5736
6281-FKEWS,No,68,3910
8898-KASCD,No,76,3752
9242-TKFSV,No,30,4969
0743-HNPFG,No,50,5628
5035-PGZXH,No,49,6161
8695-WDYEA,No,57,4483
6543-JXSOO,No,22,3794
8605-ITULD,No,31,5750
6416-YJTTB,No,57,2278
4472-VESGY,No,48,5123
3195-TQDZX,No,42,4050
3128-YOVTD,No,64,6321
7041-TXQJH,No,20,5924
5014-GSOUQ,No,63,2884
5724-BIDBU,No,26,5601
1769-GRUIK,No,28,4911
8819-WFGGJ,No,30,4601
7427-AUFPY,No,70,5708
7898-PDWQE,No,20,5228
9972-EWRJS,No,61,5154
9314-IJWSQ,No,80,2452
5799-JRCZO,No,44,4370
1921-KYSAY,No,34,4572
6198-RTPMF,No,32,4756
2924-KHUVI,No,61,4847
1925-GMVBW,No,23,5967
6184-DYUOB,No,29,2941
9207-ZPANB,No,37,5042
9327-QSDED,No,60,3266
1656-DRSMG,No,66,5775
3012-VFFMN,No,74,4058
2984-AFWNC,No,70,2813
0640-YJTPY,No,71,4974
8096-LOIST,No,38,3384
9764-REAFF,No,20,4375
7107-UBYKY,No,49,4194
4881-GQJTW,No,40,2847
7876-DNYAP,No,36,5423
2882-WDTBA,No,75,5839
2091-GPPIQ,No,76,5050
5071-FBJFS,No,73,3147
2796-UUZZO,No,66,5157
2429-AYKKO,No,22,4790
9798-OPFEM,No,37,4791
3794-NFNCH,No,29,4715
5193-QLVZB,No,30,5882
7114-AEOZE,No,58,6213
5522-NYKPB,No,79,3153
6518-KZXCB,No,61,3403
2245-ADZFJ,No,24,3491
7776-QGYJC,No,25,2042
9313-QOLTZ,No,51,5895
4672-FOTSD,No,56,4334
9818-XQCUV,No,61,5994
7338-ERIVA,No,61,4003
8259-NFJTV,No,45,5996
6968-GMKPR,No,80,5167
4751-ERMAN,No,35,4171
1436-ZMJAN,No,79,2709
0799-DDIHE,No,68,3103
3070-FNFZQ,No,33,4698
2812-SFXMJ,No,27,4221
5014-WUQMG,No,68,5793
5312-TSZVC,No,34,4818
2782-JEEBU,No,64,3378
5127-BZENZ,No,26,4775
2720-FVBQP,No,30,3061
4522-XRWWI,No,62,4397
3766-EJLFL,No,80,6391
5939-SXWHM,No,72,2111
7643-RCHXS,No,23,4566
8246-SHFGA,No,78,2842
0620-XEFWH,No,63,5279
6485-QXWWE,No,46,4535
7321-VGNKU,No,39,4917
5327-CNLUQ,No,38,2613
7552-KEYGT,No,44,4430
5816-JMLGY,No,28,6367
2927-QRRQV,No,79,4120
6265-SXWBU,No,74,5561
7941-RCJOW,No,76,4309
2387-KDZQY,No,51,2185
3584-WKTTW,No,35,4053
3399-BMLVW,No,75,4994
1971-DTCZB,No,54,6091
3374-PZLXD,No,73,4136
3813-DHBBB,No,77,6395
2812-REYAT,No,72,5579
6518-PPLMZ,No,73,4497
4939-KYYPY,No,23,4818
5930-GBIWP,No,45,5286
6022-KOUQO,No,22,4998
2361-UPSND,No,52,5433
6035-RIIOM,No,55,4971
9504-DSHWM,No,58,5924
5035-BVCXS,No,70,4278
3533-UVMOM,No,43,5036
1478-VPOAD,No,31,4633
9995-HOTOH,No,20,5639
2988-PLAHS,No,67,2754
1371-OJCEK,No,70,4200
4999-IEZLT,No,55,5112
8883-ANODQ,No,34,5045
2351-RRBUE,No,70,3575
5980-BDHPY,No,76,5993
1498-DQNRX,No,59,2712
9469-WEJBT,No,76,3347
2581-VKIRT,No,35,5631
2851-MMUTZ,No,69,3056
3307-TLCUD,No,45,4207
6625-FLENO,No,20,4927
2967-MXRAV,No,51,5160
8189-HBVRW,No,20,5249
4163-KIUHY,No,56,2980
3500-NSDOA,No,61,5540
1171-TYKUR,No,33,3159
1219-NNDDO,No,38,4834
8388-DMKAE,No,37,2653
4403-BWPAY,No,22,4527
9659-QEQSY,No,75,3974
5405-ZMYXQ,No,57,2142
1442-OKRJE,No,80,4663
4737-AQCPU,No,42,4658
2808-CHTDM,No,67,2267
0793-TWELN,No,62,2841
3283-WCWXT,No,52,2882
5451-MHQOF,No,78,5623
4836-WNFNO,No,35,6126
9225-BZLNZ,No,52,6275
0354-VXMJC,No,35,4617
4422-QVIJA,No,74,5879
8332-OSJDW,No,65,3277
4735-BJKOU,No,64,3915
0274-JKUJR,No,76,3332
5740-YHGTW,No,49,4551
8917-SZTTJ,No,50,6315
1696-MZVAU,No,21,4259
7359-WWYJV,No,53,6274
4906-ZHGPK,No,77,5276
3795-GWTRD,No,64,4626
1298-PHBTI,No,43,5952
6223-DHJGV,No,49,5956
6961-MJKBO,No,72,4342
8158-WPEZG,No,61,4986
0727-BNRLG,No,20,5709
6435-SRWBJ,No,36,5269
9964-WBQDJ,No,56,4412
6303-KFWSL,No,55,5481
1702-CCFNJ,No,49,4729
8932-CZHRQ,No,33,5395
0386-CWRGM,No,47,2320
5515-RUGKN,No,53,5317
0404-AHASP,No,36,6436
7279-NMVJC,No,70,2093
2081-VEYEH,No,70,5653
9060-HJJRW,No,62,4380
2587-YNLES,No,42,5874
7398-SKNQZ,No,58,2330
1958-RNRKS,No,45,3712
5136-RGMZO,No,37,4443
8345-MVDYC,No,41,5937
8226-BXGES,No,67,5519
1015-OWJKI,No,59,5279
2040-XBAVJ,No,32,4700
8887-IPQNC,No,58,5014
8646-JCOMS,No,38,4958
1222-KJNZD,No,72,5918
0106-GHRQR,No,39,3360
3768-VHXQO,No,51,4833
8952-WCVCD,No,65,2719
2418-TPEUN,No,59,4681
3963-RYFNS,No,20,5567
8540-ZQGEA,No,40,4212
4137-JOPHL,No,45,5306
7801-CEDNV,No,30,3560
3658-QQJYD,No,77,5974
1803-BGNBD,No,63,3854
6950-TWMYB,No,48,4387
5848-FHRFC,No,63,5740
2243-FNMMI,No,32,4958
2511-MORQY,No,41,4322
5356-KZCKT,No,38,6490
9470-XCCEM,No,34,2622
6519-CFDBX,No,45,4964
3902-MIVLE,No,62,5113
0409-WTMPL,No,55,4761
8763-KIAFH,No,31,2269
3669-WHAFY,No,24,4144
3055-VTCGS,No,63,6312
3144-KMTWZ,No,63,6035
2007-QVGAW,No,27,6303
5207-PLSTK,No,58,5068
2155-AMQRX,No,26,2885
6181-AXXYF,No,71,4185
5091-HFAZW,No,52,2686
1568-LJSZU,No,43,4451
7416-CKTEP,No,77,6064
2586-CWXVV,No,78,4778
2348-KCJLT,No,21,2059
8401-EMUWF,No,36,4701
4193-IBKSW,No,67,6232
5377-NDTOU,No,39,4644
2474-LCNUE,No,61,2590
0839-QNXME,No,78,3986
3506-OVLKD,No,80,4419
6650-VJONK,No,39,5913
2178-PMGCJ,No,32,4838
7492-TAFJD,No,70,3345
2773-MADBQ,No,40,2751
6016-LVTJQ,No,74,5099
7860-KSUGX,No,74,6330
8966-KZXXA,No,45,3040
5149-QYTTU,No,41,5647
2085-BOJKI,No,37,5228
0817-HSUSE,No,43,2954
5442-PPTJY,No,24,5104
1927-QEWMY,No,25,6302
1663-MHLHE,No,44,4629
4450-MDZFX,No,26,5100
6701-DHKWQ,No,55,4159
7554-AKDQF,No,40,4227
0794-YVSGE,No,76,5265
5423-BHIXO,No,43,4454
6908-VVYHM,No,70,6358
2959-EEXWB,No,64,3937
1839-UMACK,No,55,3756
3030-YDNRM,No,40,5514
7321-KKSDU,No,50,3114
8286-AFUYI,No,35,5092
8356-WUAOJ,No,63,5669
9350-ZXYJC,No,63,3808
8958-JPTRR,No,33,5052
6959-GQEGV,No,28,2185
3173-WSSUE,No,52,5921
1265-HVPZB,No,64,6432
4115-UMJFQ,No,32,4043
7369-TRPFD,No,43,2916
1098-KFQEC,No,23,5366
7190-XHTWJ,No,32,4705
5296-BFCYD,No,24,3392
9359-JANWS,No,50,5657
3279-DYZQM,No,63,5497
9575-IWCAZ,No,31,5161
7940-UQQUG,No,33,5133
3961-SXAXY,No,54,5925
7010-BRBUU,No,23,4264
3566-HJGPK,No,31,3173
3062-ICYZQ,No,20,5457
9938-PRCVK,No,52,2902
0973-KYVNF,No,75,5176
5129-HHMZC,No,53,3110
9637-CDTKZ,No,61,4965
3946-JEWRQ,No,72,4977
7873-CVMAW,No,32,6468
0463-WZZKO,No,30,2406
4524-QCSSM,No,33,4512
5832-EXGTT,No,76,5517
2039-JONDJ,No,80,3616
7217-JYHOQ,No,56,3359
6695-FRVEC,No,73,5356
9894-QMIMJ,No,20,2499
8069-YQQAJ,No,55,3448
3466-WAESX,No,71,5172
9281-PKKZE,No,47,4818
3638-VBZTA,No,45,4280
7459-IMVYU,No,39,5858
8563-OYMQY,No,23,5687
0754-EEBDC,No,74,2347
5777-ZPQNC,No,38,4628
1951-IEYXM,No,73,4528
3318-NMQXL,No,42,4345
1022-RKXDR,No,42,3089
2361-FJWNO,No,38,5323
2272-UOINI,No,47,3601
8232-UTFOZ,No,59,4328
3750-YHRYO,No,27,2874
6637-KYRCV,No,27,5973
5668-MEISB,No,34,5146
0129-QMPDR,No,59,3093
7188-CBBBA,No,35,6153
5356-CSVSQ,No,24,5277
3221-CJMSG,No,23,2515
2801-NISEI,No,55,3407
4623-ZKHLY,No,28,3727
6732-VAILE,No,60,6354
8201-AAXCB,No,75,3192
7696-CFTAT,No,28,2745
2123-VSCOT,No,52,6225
2018-QKYGT,No,27,4396
2792-VPPET,No,35,5296
7409-JURKQ,No,28,5713
3247-MHJKM,No,72,3586
1964-SVLEA,No,80,2860
7297-DVYGA,No,65,5089
2239-CGBUZ,No,63,4207
0854-UYHZD,No,55,2816
7243-LCGGZ,No,72,3901
8267-KFGYD,No,32,3389
4890-VMUAV,No,36,5342
9261-WDCAF,No,34,2168
3764-MNMOI,No,54,2776
7442-YGZFK,No,79,4796
8229-BUJHX,No,62,4941
7449-HVPIV,No,44,4603
5504-WSIUR,No,33,5327
8466-PZBLH,No,56,4743
8735-IJJEG,No,48,4253
0564-MUUQK,No,73,3186
0701-RFGFI,No,41,6136
0019-EFAEP,No,53,5513
5619-PTMIK,No,72,3358
3737-XBQDD,No,23,2941
5882-CMAZQ,No,21,5100
5846-QFDFI,No,78,3648
4445-KWOKW,No,55,5988
3511-APPBJ,No,62,3515
7967-HYCDE,No,27,4946
2430-RRYUW,No,20,4621
5447-WZAFP,No,71,5377
5110-CHOPY,No,39,4173
4425-OWHWB,No,77,5811
7892-QVYKW,No,25,3513
9675-ICXCT,No,75,4689
4703-MQYKT,No,22,4562
0602-DDUML,No,38,4487
2208-MPXIO,No,71,5169
1960-UYCNN,No,23,4810
3190-FZATL,No,71,5770
7336-RLLRH,No,51,4732
7710-JSYOA,No,45,5205
9885-MFVSU,No,46,4577
0607-MVMGC,No,63,2595
3365-SAIGS,No,59,5564
8022-BECSI,No,37,2203
9993-LHIEB,No,59,4792
0266-CLZKZ,No,59,6383
3977-QCRSL,No,66,5020
0017-DINOC,No,54,5435
7639-OPLNG,No,27,5085
1492-QGCLU,No,36,5957
7328-OWMOM,No,30,3086
4418-LZMSV,No,47,4749
5155-AZQPB,No,74,5250
1087-GRUYI,No,65,3756
2546-KZAAT,No,59,5211
0181-RITDD,No,43,5298
5989-PGKJB,No,65,3511
8272-ONJLV,No,41,5527
1488-PBLJN,No,33,4055
3778-FOAQW,No,39,3573
4452-ROHMO,No,38,2722
3090-LETTY,No,78,3172
5349-AZPEW,No,24,2071
9720-JJJOR,No,50,4565
8100-HZZLJ,No,55,4205
7398-HPYZQ,No,23,5007
3546-GHEAE,No,42,2600
2550-QHZGP,No,71,4271
7519-JTWQH,No,33,4803
2538-OIMXF,No,55,3065
8543-MSDMF,No,24,5528
1170-SASML,No,62,5976
4872-JCVCA,No,22,4795
5346-BZCHP,No,57,6408
2038-LLMLM,No,78,4304
1216-BGTSP,No,33,5093
4138-NAXED,No,34,4121
0744-BIKKF,No,67,4621
7483-IQWIB,No,42,3462
5248-KWLAR,No,28,6483
7996-MHXLW,No,61,6141
7833-PKIHD,No,52,6385
7061-OVMIM,No,50,5203
5153-RTHKF,No,78,3818
1852-QSWCD,No,55,6281
9079-LWTFD,No,27,2508
3392-EHMNK,No,58,4803
5986-WWXDV,No,68,2607
3061-BCKYI,No,34,3854
7228-PAQPD,No,58,5718
7746-QYVCO,No,55,2464
5804-HYIEZ,No,30,4583
5934-TSSAU,No,49,5903
3486-KHMLI,No,54,5403
6784-XYJAE,No,25,4770
3933-DQPWX,No,49,5174
6661-EIPZC,No,36,3194
8957-THMOA,No,27,4263
2251-PYLPB,No,55,4766
5555-RNPGT,No,36,5212
1057-FOGLZ,No,20,4333
8087-LGYHQ,No,42,3475
4137-BTIKL,No,60,4766
2190-BCXEC,No,45,5257
6227-FBDXH,No,56,4237
2911-WDXMV,No,37,5334
4547-FZJWE,No,77,5712
7422-WNBTY,No,40,3348
0842-IWYCP,No,44,2626
3521-HTQTV,No,46,2026
3744-ZBHON,No,24,4369
3373-DIUUN,No,70,3047
8383-SGHJU,No,38,2853
7607-QKKTJ,No,27,2719
7707-PYBBH,No,52,2520
8984-HPEMB,No,73,4296
4139-DETXS,No,45,5265
9779-DPNEJ,No,42,4732
9805-FILKB,No,68,2325
5793-YOLJN,No,24,5046
0673-IGUQO,No,38,4845
4123-FCVCB,No,70,5942
8819-IMISP,No,49,4684
8311-UEUAB,No,69,5420
5858-EAFCZ,No,74,3498
1163-ONYEY,No,61,2748
5656-MJEFC,No,25,2673
6082-OQFBA,No,70,5460
8974-OVACP,No,31,3167
4010-YLMVT,No,80,5056
1379-FRVEB,No,48,4602
8612-GXIDD,No,71,2219
6288-CHQJB,No,57,5077
8160-HOWOX,No,43,4858
6648-INWPS,No,58,5271
4223-BKEOR,No,51,3302
1763-WQFUK,No,43,5258
1391-UBDAR,No,71,3042
8894-JVDCV,No,43,6494
2023-VQFDL,No,39,5379
1345-GKDZZ,No,69,2309
2014-MKGMH,No,54,4883
5628-FCGYG,No,69,4649
2560-WBWXF,No,70,5987
0248-IPDFW,No,57,5617
7978-DKUQH,No,35,4591
4335-UPJSI,No,43,2639
1784-EZDKJ,No,33,4640
9297-FVVDH,No,41,5928
8007-YYPWD,No,43,5218
7101-HRBLJ,No,36,4592
6635-CPNUN,No,43,5530
5453-YBTWV,No,62,4226
5039-LZRQT,No,34,2953
6418-PIQSP,No,31,4684
8220-OCUFY,No,25,4870
3995-WFCSM,No,54,3796
1895-QTKDO,No,20,5684
2038-OEQZH,No,55,3653
1178-PZGAB,No,78,5586
2626-VEEWG,No,70,4890
1657-DYMBM,No,61,4157
7311-MQJCH,No,47,2575
1136-XGEQU,No,43,4625
2530-FMFXO,No,55,4478
6844-DZKRF,No,59,4697
5970-GHJAW,No,75,3574
8879-XUAHX,No,47,6124
3689-MOZGR,No,39,4761
4195-PNGZS,No,39,5295
5003-XZWWO,No,33,4753
6922-NCEDI,No,23,6473
9891-NQDBD,No,39,3493
6131-IUNXN,No,64,3636
8548-AWOFC,No,72,5956
9798-DRYDS,No,27,4759
8532-UEFWH,No,21,4676
6296-DDOOR,No,73,4033
7951-VRDVK,No,64,4898
4815-YOSUK,No,35,4927
4365-MSDYN,No,31,4909
7036-TYDEC,No,63,5902
5802-ADBRC,No,26,6100
8076-FEZKJ,No,80,5039
5197-YPYBZ,No,49,2646
4312-GVYNH,No,26,5460
0839-JTCUD,No,20,4082
5494-WOZRZ,No,72,5770
2234-EOFPT,No,55,4278
8619-IJNDK,No,71,4374
8378-LKJAF,No,34,3738
1153-GNOLC,No,40,2855
3298-QEICA,No,73,4445
0788-DXBFY,No,72,4801
3496-LFSZU,No,68,2896
5242-UOWHD,No,62,4210
6479-SZPLM,No,39,5745
8097-VBQTZ,No,65,6092
4500-HKANN,No,49,3464
9917-KWRBE,No,44,2894
2212-LYASK,No,49,2068
1393-IMKZG,No,23,3270
8069-RHUXK,No,25,5655
2908-WGAXL,No,76,5243
3378-AJRAO,No,58,5331
6050-FFXES,No,34,5268
0362-RAOQO,No,75,3878
9554-DFKIC,No,38,2613
5527-ACHSO,No,75,5541
0829-DDVLK,No,71,4359
1399-UBQIU,No,47,2288
1813-JLKWR,No,31,5384
9537-VHDTA,No,51,3699
4957-TIALW,No,28,2976
2054-PJOCK,No,52,4159
9150-HEPMB,No,63,4753
9030-QGZNL,No,23,4249
3126-WQMGH,No,40,5224
7176-WRTNX,No,26,4511
9239-GZHZE,No,79,6469
7205-BAIAD,No,27,3091
8064-RAVOH,No,49,5323
0219-QAERP,No,74,4006
8963-JLGJT,No,36,4648
2135-DQWAQ,No,67,2689
4056-QHXHZ,No,28,5246
7401-JIXNM,No,27,5907
9339-FIIJL,No,62,6450
6670-MFRPK,No,63,4072
6177-PEVRA,No,48,4975
4813-HQMGZ,No,76,4969
7579-KKLOE,No,30,5529
8402-EIVQS,No,31,4078
4947-DSMXK,No,39,5789
7245-NIIWQ,No,40,4764
0002-ORFBO,No,65,2205
3324-OIRTO,No,74,6101
5414-OFQCB,No,24,5076
4967-WPNCF,No,46,4921
8499-BRXTD,No,57,5586
9154-QDGTH,No,60,3927
8197-BFWVU,No,28,5197
2577-GVSIL,No,66,4719
9367-OIUXP,No,76,4676
6770-UAYGJ,No,35,5616
6463-HHXJR,No,41,4080
7928-VJYAB,No,65,2004
1187-WILMM,No,80,5004
1306-RPWXZ,No,20,4784
3097-PYWXL,No,26,2951
2266-SJNAT,No,46,4807
2972-YDYUW,No,70,4507
1104-FEJAM,No,48,2434
2809-ILCYT,No,78,3428
5499-ECUTN,No,73,3404
4981-FLTMF,No,76,4491
3113-IWHLC,No,69,2612
4277-BWBML,No,56,5092
0234-TEVTT,No,21,5269
4304-TSPVK,No,77,5782
1552-AAGRX,No,35,5503
2637-FKFSY,No,39,4047
7874-ECPQJ,No,57,4462
0020-INWCK,No,26,4865
7089-RKVSZ,No,35,2028
2683-JXWQQ,No,64,6495
9548-ZMVTX,No,35,4461
8739-XNIKG,No,54,4456
9755-JHNMN,No,66,5075
3981-QSVQI,No,22,5498
2789-HQBOU,No,51,4203
9424-CMPOG,No,65,4406
5067-WJEUN,No,57,6005
3450-WXOAT,No,75,3150
9251-WNSOD,No,25,4931
6974-DAFLI,No,28,4888
2616-UUTFK,No,75,4959
7064-JHXCE,No,63,6444
7989-AWGEH,No,39,4810
4373-VVHQL,No,59,5479
4559-UWIHT,No,79,4965
6650-BWFRT,No,41,4743
9570-KYEUA,No,59,5213
6993-YGFJV,No,52,5532
2712-SYWAY,No,54,5249
0730-BGQGF,No,63,6291
5498-IBWPI,No,59,5232
9101-NTIXF,No,56,3954
9314-QDMDW,No,58,2738
9308-ANMVE,No,52,5491
3413-DHLPB,No,53,6237
7649-PHJVR,No,28,5825
6114-TCFID,No,29,5103
3787-TRIAL,No,44,4302
5156-UMKOW,No,69,5880
1247-QBVSH,No,49,5284
6734-GMPVK,No,66,4024
9822-OAOVB,No,45,5286
6161-ERDGD,No,32,5280
1226-JZNKR,No,51,5698
7318-EIVKO,No,54,3003
3771-PZOBW,No,77,2927
8231-BSWXX,No,38,5466
7389-KBFIT,No,61,4387
7176-WIONM,No,24,2873
5141-ZUVBH,No,40,2267
7623-HKYRK,No,44,2276
0310-SUCIN,No,28,5643
5197-PYEPU,No,63,5643
6619-RPLQZ,No,32,2844
3275-RHRNE,No,80,2797
3503-TYDAY,No,35,5357
6901-GOGZG,No,41,4104
7021-XSNYE,No,60,2750
9621-OUPYD,No,23,4129
8982-NHAVY,No,50,5939
4307-KWMXE,No,59,2263
2450-ZKEED,No,27,5899
3694-DELSO,No,40,3824
3893-JRNFS,No,69,6270
1133-KXCGE,No,55,2910
0142-GVYSN,No,68,5712
1049-FYSYG,No,38,5977
1821-BUCWY,No,70,5445
8314-DPQHL,No,47,5535
1465-WCZVT,No,31,4943
9481-SFCQY,No,51,5962
0567-GGCAC,No,71,2845
8884-MRNSU,No,63,3526
2171-UDMFD,No,42,4363
9802-CAQUT,No,27,5723
0187-WZNAB,No,57,4331
1475-VWVDO,No,52,5335
1357-MVDOZ,No,71,2136
7602-MVRMB,No,41,4754
5406-KGRMX,No,74,4555
5968-HYJRZ,No,78,3629
7140-ADSMJ,No,24,5624
2230-XTUWL,No,68,5461
7706-YLMQA,No,72,6072
2585-KTFRE,No,53,2706
7994-UYIVZ,No,72,2512
7717-BICXI,No,47,4020
6559-RAKOZ,No,53,4301
4716-MRVEN,No,65,4128
2143-LJULT,No,32,5887
3200-MNQTF,No,80,4361
