Customer ID,Monthly Charge,Total Charges,Total Revenue,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Payment Method,Paperless Billing
3791-LGQCY,100.65,5688.05,7711.41,0.0,130,1893.36,Bank Withdrawal,Yes
8166-ZZTFS,80.55,5265.1,6697.3,0.0,0,1432.2,Bank Withdrawal,Yes
2956-GGUCQ,78.85,1772.25,1821.45,0.0,0,49.2,Bank Withdrawal,Yes
2778-OCLGR,39.1,971.3,971.3,0.0,0,0.0,Bank Withdrawal,No
7067-KSAZT,106.25,6979.8,8194.65,0.0,0,1214.85,Bank Withdrawal,Yes
9300-AGZNL,94.0,94.0,115.85,0.0,0,21.85,Bank Withdrawal,Yes
1112-CUNAO,89.85,1424.95,1489.15,0.0,0,64.2,Bank Withdrawal,No
3389-YGYAI,105.5,829.55,1190.83,0.0,0,361.28,Bank Withdrawal,Yes
3070-DVEYC,73.75,545.15,771.95,0.0,0,226.8,Credit Card,No
5707-ORNDZ,54.55,494.05,516.1,0.0,0,22.05,Bank Withdrawal,No
8696-JKZNU,76.25,2841.55,3838.7,0.0,0,997.15,Bank Withdrawal,Yes
2055-PDADH,70.4,204.7,211.48,0.0,0,6.78,Bank Withdrawal,Yes
2302-ANTDP,117.45,5438.9,7504.82,0.0,0,2065.92,Bank Withdrawal,No
5233-GEEAX,29.4,221.9,221.9,0.0,0,0.0,Bank Withdrawal,Yes
7137-RYLPP,85.7,3171.15,4895.72,0.0,0,1724.57,Bank Withdrawal,Yes
3957-LXOLK,106.15,3152.5,3423.26,0.0,0,270.76,Bank Withdrawal,Yes
5281-BUZGT,90.85,3186.7,4026.58,0.0,0,839.88,Bank Withdrawal,Yes
2718-GAXQD,46.0,181.6,350.12,0.0,0,168.52,Bank Withdrawal,No
3217-FZDMN,94.45,742.95,784.63,0.0,0,41.68,Credit Card,Yes
7480-QNVZJ,95.7,4816.7,5762.7,0.0,0,946.0,Bank Withdrawal,Yes
7124-UGSUR,104.4,6405.0,8546.71,0.0,0,2141.71,Credit Card,Yes
1862-SKORY,39.3,1637.4,1637.4,0.0,0,0.0,Bank Withdrawal,Yes
4816-JBHOV,44.7,93.7,176.56,0.0,0,82.86,Bank Withdrawal,Yes
3247-ZVOUO,85.55,851.75,911.85,0.0,0,60.1,Bank Withdrawal,No
1268-ASBGA,85.35,1375.15,1534.03,0.0,0,158.88,Credit Card,Yes
4713-LZDRV,79.6,195.05,258.87,0.0,0,63.82,Bank Withdrawal,Yes
4325-NFSKC,90.6,1660.0,2194.28,0.0,0,534.28,Bank Withdrawal,Yes
6502-HCJTI,94.7,673.1,741.0,0.0,0,67.9,Credit Card,Yes
8258-GSTJK,77.0,237.75,382.77,0.0,0,145.02,Bank Withdrawal,Yes
2995-UPRYS,99.2,4062.2,4852.6,0.0,0,790.4,Credit Card,Yes
6686-YPGHK,85.5,4042.3,5811.56,0.0,50,1719.26,Credit Card,No
8020-BWHYL,75.3,1147.45,1267.3,0.0,0,119.85,Credit Card,Yes
6892-XPFPU,104.25,2433.9,3628.14,0.0,0,1194.24,Bank Withdrawal,Yes
8010-EZLOU,80.2,1217.25,1398.45,0.0,0,181.2,Bank Withdrawal,Yes
8062-YBDOE,69.65,69.65,76.88,0.0,0,7.23,Bank Withdrawal,Yes
3672-YITQD,84.1,3021.6,4161.0,0.0,0,1139.4,Bank Withdrawal,Yes
8988-ECPJR,79.6,2718.3,3596.86,0.0,0,878.56,Credit Card,Yes
3776-EKTKM,36.45,36.45,36.45,0.0,0,0.0,Bank Withdrawal,Yes
0643-OKLRP,80.35,3825.85,5716.42,0.0,90,1800.57,Bank Withdrawal,No
9381-NDKME,40.65,933.3,933.3,0.0,0,0.0,Credit Card,Yes
8327-LZKAS,107.55,4533.9,5269.02,0.0,140,595.12,Bank Withdrawal,Yes
1075-BGWOH,98.75,1587.55,1830.11,0.0,0,242.56,Bank Withdrawal,Yes
8485-GJCDN,69.05,318.5,468.75,0.0,0,150.25,Credit Card,Yes
6029-WTIPC,101.1,3744.05,5152.27,0.0,0,1408.22,Bank Withdrawal,Yes
3317-HRTNN,45.7,198.0,198.0,0.0,0,0.0,Bank Withdrawal,No
5569-OUICF,101.3,2812.2,3272.24,0.0,0,460.04,Credit Card,Yes
5747-PMBSQ,92.5,934.1,1145.3,0.0,100,111.2,Credit Card,Yes
2982-IHMFT,74.45,74.45,114.06,0.0,0,39.61,Credit Card,Yes
5143-EGQFK,29.65,291.4,401.4,0.0,110,0.0,Bank Withdrawal,Yes
6168-WFVVF,70.3,235.5,252.12,0.0,0,16.62,Bank Withdrawal,Yes
7450-NWRTR,99.45,1200.15,1462.83,0.0,0,262.68,Bank Withdrawal,Yes
6005-OBZPH,89.15,2277.65,2513.99,0.0,0,236.34,Bank Withdrawal,Yes
7932-WPTDS,24.8,24.8,24.8,0.0,0,0.0,Bank Withdrawal,Yes
7000-WCEVQ,61.6,1174.35,1716.55,0.0,0,542.2,Credit Card,Yes
5959-BELXA,96.15,3019.25,3833.65,0.0,0,814.4,Credit Card,Yes
2506-TNFCO,69.55,69.55,82.01,0.0,0,12.46,Bank Withdrawal,Yes
6060-DRTNL,84.85,415.55,572.3,0.0,20,136.75,Credit Card,Yes
8473-VUVJN,73.65,73.65,113.53,0.0,0,39.88,Bank Withdrawal,Yes
0196-VULGZ,84.35,474.9,647.16,0.0,0,172.26,Bank Withdrawal,Yes
1976-CFOCS,46.0,46.0,53.74,0.0,0,7.74,Bank Withdrawal,No
4631-OACRM,79.4,1156.1,1414.55,0.0,0,258.45,Bank Withdrawal,Yes
3755-JBMNH,71.8,1167.8,1902.2,0.0,0,734.4,Bank Withdrawal,Yes
6345-ULYRW,88.4,3912.9,4996.18,0.0,0,1083.28,Credit Card,No
0013-EXCHZ,83.9,267.4,289.54,0.0,0,22.14,Credit Card,Yes
5550-VFRLC,69.85,69.85,153.3,0.0,40,43.45,Bank Withdrawal,Yes
2657-ALMWY,84.95,2169.75,2644.51,0.0,0,474.76,Bank Withdrawal,No
6284-AHOOQ,90.5,1910.6,2925.02,0.0,0,1014.42,Bank Withdrawal,Yes
2460-FPSYH,55.8,2109.35,2189.35,0.0,80,0.0,Bank Withdrawal,Yes
5028-HTLJB,20.05,20.05,39.92,0.0,0,19.87,Credit Card,No
0875-CABNR,84.6,865.55,1034.05,0.0,0,168.5,Credit Card,Yes
6982-UQZLY,20.85,20.85,43.71,0.0,0,22.86,Credit Card,Yes
0193-ESZXP,105.5,6205.5,7188.02,0.0,0,982.52,Credit Card,Yes
4369-HTUIF,85.15,503.6,680.06,0.0,0,176.46,Bank Withdrawal,Yes
5287-QWLKY,105.1,7548.1,10718.96,0.0,0,3170.86,Credit Card,Yes
1891-UAWWU,90.8,1951.0,2046.4,0.0,0,95.4,Bank Withdrawal,No
3096-JRDSO,104.3,2867.75,3142.88,0.0,0,275.13,Bank Withdrawal,Yes
2398-YPMUR,70.15,916.75,1498.93,0.0,90,492.18,Bank Withdrawal,Yes
1265-XTECC,96.55,6581.9,6716.54,0.0,0,134.64,Credit Card,Yes
4871-JTKJF,69.65,69.65,100.78,0.0,0,31.13,Bank Withdrawal,Yes
1415-YFWLT,89.3,89.3,119.53,0.0,0,30.23,Bank Withdrawal,Yes
3500-RMZLT,96.3,1426.75,1863.4,0.0,150,286.65,Credit Card,Yes
2642-DTVCO,85.05,746.5,886.12,0.0,30,109.62,Bank Withdrawal,Yes
1363-TXLSL,70.3,70.3,109.4,0.0,0,39.1,Bank Withdrawal,Yes
7136-RVDTZ,45.25,3264.45,3264.45,0.0,0,0.0,Bank Withdrawal,Yes
6927-WTFIV,71.3,1389.2,1503.4,0.0,0,114.2,Credit Card,No
3398-ZOUAA,69.1,1474.75,1889.29,0.0,0,414.54,Bank Withdrawal,Yes
4844-JJWUY,86.0,86.0,114.82,0.0,0,28.82,Bank Withdrawal,Yes
4785-QRJHC,59.9,2816.65,2966.65,0.0,150,0.0,Bank Withdrawal,Yes
1965-AKTSX,78.95,1101.85,1330.89,0.0,0,229.04,Bank Withdrawal,Yes
7248-VZQLC,85.2,3969.35,4760.36,0.0,0,791.01,Bank Withdrawal,Yes
0011-IGKFF,98.0,1237.85,1599.51,0.0,0,361.66,Bank Withdrawal,Yes
6496-SLWHQ,105.0,294.45,400.74,0.0,0,106.29,Bank Withdrawal,Yes
9912-GVSEQ,93.85,2381.55,2622.83,0.0,0,241.28,Bank Withdrawal,Yes
5383-MMTWC,84.0,613.4,981.8,0.0,0,368.4,Bank Withdrawal,Yes
6877-LGWXO,78.55,1422.65,1512.29,0.0,0,89.64,Bank Withdrawal,No
5167-GBFRE,25.2,102.5,102.5,0.0,0,0.0,Bank Withdrawal,Yes
1324-NLTJE,55.0,757.1,1014.95,0.0,0,257.85,Credit Card,No
5567-WSELE,94.6,279.55,376.48,0.0,0,96.93,Bank Withdrawal,Yes
6646-VRFOL,103.85,5485.5,7571.58,0.0,0,2086.08,Bank Withdrawal,Yes
9090-SGQXL,105.3,7299.65,10507.21,0.0,0,3207.56,Bank Withdrawal,Yes
6595-YGXIT,88.95,2291.2,3482.7,0.0,0,1191.5,Bank Withdrawal,Yes
9835-ZIITK,110.85,7491.75,10717.17,0.0,0,3225.42,Bank Withdrawal,Yes
5649-TJHOV,36.5,1032.0,1062.0,0.0,30,0.0,Bank Withdrawal,No
9253-QXKBE,94.45,2653.65,2834.9,0.0,0,181.25,Bank Withdrawal,Yes
8775-LHDJH,90.6,90.6,103.62,0.0,0,13.02,Bank Withdrawal,Yes
3097-NQYSN,86.85,156.35,204.73,0.0,40,8.38,Credit Card,Yes
3565-UNOCC,99.05,2952.85,3600.42,0.0,0,647.57,Bank Withdrawal,Yes
9190-MFJLN,95.9,1777.9,2400.53,0.0,0,622.63,Credit Card,Yes
1095-JUDTC,95.05,4504.55,5172.89,0.0,0,668.34,Bank Withdrawal,Yes
5385-SUIRI,104.2,5568.35,7523.55,0.0,0,1955.2,Bank Withdrawal,Yes
6328-ZPBGN,95.15,997.65,1037.47,0.0,0,39.82,Bank Withdrawal,Yes
2856-NNASM,89.55,3856.75,5538.91,0.0,0,1682.16,Mailed Check,Yes
6769-DYBQN,85.0,3969.4,5661.28,0.0,0,1691.88,Bank Withdrawal,No
2446-BEGGB,98.25,560.6,844.7,0.0,0,284.1,Bank Withdrawal,Yes
1496-GGSUK,25.7,25.7,25.7,0.0,0,0.0,Mailed Check,Yes
3296-SILRA,76.4,76.4,117.56,0.0,0,41.16,Mailed Check,Yes
5180-UCIIQ,40.05,880.2,880.2,0.0,0,0.0,Mailed Check,No
1977-STDKI,73.0,73.0,93.55,0.0,0,20.55,Bank Withdrawal,Yes
5813-UECBU,83.85,2716.3,3987.79,0.0,0,1271.49,Credit Card,Yes
4342-HENTK,70.65,142.35,167.39,0.0,0,25.04,Bank Withdrawal,Yes
1597-LHYNC,95.0,2497.2,3795.58,0.0,60,1238.38,Bank Withdrawal,Yes
8651-ENBZX,106.0,6441.4,8614.8,0.0,110,2063.4,Bank Withdrawal,Yes
9286-DOJGF,74.95,2869.85,3469.49,0.0,0,599.64,Bank Withdrawal,Yes
9661-MHUMO,49.25,49.25,57.63,0.0,0,8.38,Credit Card,Yes
8884-ADFVN,101.95,700.85,943.47,0.0,0,242.62,Bank Withdrawal,Yes
2720-WGKHP,94.0,181.7,223.68,0.0,0,41.98,Bank Withdrawal,Yes
9776-CLUJA,77.5,3807.35,4718.72,0.0,0,911.37,Bank Withdrawal,Yes
3551-HUAZH,74.4,74.4,85.48,0.0,0,11.08,Bank Withdrawal,Yes
8634-MPHTR,100.05,4871.05,5292.64,0.0,0,421.59,Bank Withdrawal,Yes
2474-BRUCM,101.85,4086.3,4200.3,0.0,0,114.0,Bank Withdrawal,No
0616-ATFGB,25.05,25.05,25.05,0.0,0,0.0,Bank Withdrawal,No
7235-NXZCP,74.85,156.4,247.22,0.0,0,90.82,Mailed Check,Yes
6661-HBGWL,104.75,4323.45,5004.69,0.0,0,681.24,Bank Withdrawal,Yes
9317-WZPGV,79.75,159.4,248.66,0.0,10,79.26,Bank Withdrawal,Yes
3621-CEOVK,100.2,1369.8,2027.94,0.0,0,658.14,Bank Withdrawal,Yes
7632-MNYOY,110.9,7432.05,8085.45,0.0,0,653.4,Credit Card,No
9248-OJYKK,76.45,76.45,90.29,0.0,10,3.84,Bank Withdrawal,Yes
3398-FSHON,91.3,1094.5,1502.62,0.0,0,408.12,Bank Withdrawal,Yes
3319-DWOEP,95.75,573.75,861.15,0.0,0,287.4,Bank Withdrawal,Yes
0818-OCPZO,81.45,2122.05,3280.62,0.0,0,1158.57,Bank Withdrawal,Yes
1389-CXMLU,91.05,289.1,368.06,0.0,0,78.96,Bank Withdrawal,No
5561-NWEVX,79.2,172.85,208.31,0.0,0,35.46,Bank Withdrawal,No
2272-QAGFO,74.3,1096.25,1587.23,0.0,0,490.98,Bank Withdrawal,Yes
3768-NLUBH,100.6,5746.15,8145.85,0.0,0,2399.7,Bank Withdrawal,No
7359-SSBJK,70.2,4481.0,6344.68,0.0,0,1863.68,Credit Card,Yes
0685-MLYYM,70.75,154.85,174.57,0.0,0,19.72,Bank Withdrawal,No
7957-RYHQD,79.2,3233.85,5028.25,0.0,0,1794.4,Credit Card,Yes
6230-BSUXY,85.0,85.0,127.5,0.0,0,42.5,Bank Withdrawal,Yes
3990-QYKBE,92.5,3473.4,5300.09,0.0,0,1826.69,Bank Withdrawal,Yes
9274-CNFMO,74.95,308.7,421.14,0.0,0,112.44,Bank Withdrawal,No
3005-NFMTA,98.8,5617.75,6108.9,0.0,0,491.15,Bank Withdrawal,Yes
5389-FFVKB,80.3,2483.05,2549.61,0.0,0,66.56,Credit Card,Yes
8444-WRIDW,80.45,5224.35,8373.29,0.0,140,3008.94,Credit Card,Yes
5868-YWPDW,84.2,519.15,761.79,0.0,0,242.64,Bank Withdrawal,Yes
1273-MTETI,88.85,372.45,423.89,0.0,0,51.44,Bank Withdrawal,Yes
5480-HPRRX,25.3,77.75,77.75,0.0,0,0.0,Bank Withdrawal,No
7234-FECYN,101.35,780.5,1132.34,0.0,0,351.84,Bank Withdrawal,No
1400-MMYXY,105.9,334.65,458.55,0.0,0,123.9,Bank Withdrawal,Yes
7142-HVGBG,103.0,4414.3,5163.79,0.0,0,749.49,Bank Withdrawal,Yes
1564-NTYXF,82.0,1127.2,1185.05,0.0,0,57.85,Bank Withdrawal,Yes
0886-QGENL,101.25,2754.45,3991.59,0.0,0,1237.14,Bank Withdrawal,Yes
8739-WWKDU,89.5,2196.15,2657.65,0.0,0,461.5,Bank Withdrawal,Yes
8685-WHQPW,74.4,1692.6,1804.58,0.0,0,111.98,Bank Withdrawal,Yes
7240-FQLHE,99.75,1836.25,2291.11,0.0,0,454.86,Bank Withdrawal,No
6664-FPDAC,111.95,6418.9,7508.66,0.0,0,1089.76,Bank Withdrawal,Yes
0786-VSSUD,39.0,679.85,679.85,0.0,0,0.0,Mailed Check,Yes
6583-QGCSI,88.05,4367.35,6323.35,0.0,100,1856.0,Bank Withdrawal,Yes
1980-KXVPM,75.05,256.25,327.71,0.0,0,71.46,Credit Card,Yes
0723-DRCLG,74.45,74.45,115.72,0.0,10,31.27,Bank Withdrawal,Yes
6894-LFHLY,75.75,75.75,84.1,0.0,0,8.35,Bank Withdrawal,Yes
8361-LTMKD,74.4,306.6,369.04,0.0,20,42.44,Mailed Check,Yes
3841-NFECX,96.35,6766.95,10105.37,0.0,0,3338.42,Credit Card,Yes
4929-XIHVW,95.5,181.65,257.85,0.0,10,66.2,Credit Card,Yes
3413-BMNZE,45.25,45.25,57.14,0.0,0,11.89,Bank Withdrawal,No
8012-SOUDQ,90.25,3838.75,4379.69,0.0,0,540.94,Bank Withdrawal,Yes
6575-SUVOI,69.5,1752.65,2517.65,0.0,0,765.0,Credit Card,Yes
4667-QONEA,74.85,4456.35,7390.35,0.0,0,2934.0,Credit Card,Yes
5067-XJQFU,108.45,7076.35,8514.49,0.0,0,1438.14,Bank Withdrawal,Yes
1891-QRQSA,111.6,7099.0,8144.12,0.0,0,1045.12,Bank Withdrawal,Yes
2673-CXQEU,110.5,6139.5,8778.78,0.0,0,2639.28,Bank Withdrawal,No
0191-ZHSKZ,74.75,2111.3,3269.6,0.0,0,1158.3,Bank Withdrawal,Yes
2424-WVHPL,74.7,74.7,102.35,0.0,0,27.65,Bank Withdrawal,No
5386-THSLQ,45.55,3027.25,3027.25,0.0,0,0.0,Bank Withdrawal,No
2639-UGMAZ,56.45,3985.35,3985.35,0.0,0,0.0,Bank Withdrawal,Yes
3146-MSEGF,88.05,6425.65,7900.21,0.0,0,1474.56,Credit Card,Yes
1131-QQZEB,23.95,1756.2,3937.32,0.0,0,2181.12,Bank Withdrawal,No
2504-DSHIH,86.8,1975.85,2955.42,0.0,0,979.57,Bank Withdrawal,No
9058-HRZSV,94.4,6126.15,8616.95,0.0,0,2490.8,Bank Withdrawal,No
4522-AKYLR,54.8,731.3,867.93,0.0,0,136.63,Bank Withdrawal,Yes
0221-WMXNQ,75.35,273.4,419.0,0.0,0,145.6,Bank Withdrawal,No
5046-NUHWD,45.0,1228.65,1228.65,0.0,0,0.0,Bank Withdrawal,Yes
7529-ZDFXI,89.85,4925.35,7014.97,0.0,0,2089.62,Bank Withdrawal,Yes
3197-ARFOY,105.0,2007.25,2178.3,0.0,20,151.05,Mailed Check,Yes
4716-HHKQH,107.05,2172.05,2723.25,0.0,0,551.2,Bank Withdrawal,No
3179-GBRWV,64.95,1339.8,2241.75,0.0,0,901.95,Bank Withdrawal,Yes
4847-TAJYI,89.35,567.8,616.16,0.0,0,48.36,Bank Withdrawal,Yes
6851-WEFYX,100.8,3437.5,3511.7,0.0,0,74.2,Bank Withdrawal,Yes
3167-SNQPL,101.15,3741.85,4817.25,0.0,0,1075.4,Bank Withdrawal,No
2799-ARNLO,69.35,341.6,389.4,0.0,0,47.8,Bank Withdrawal,Yes
5701-YVSVF,82.9,880.05,1200.7,0.0,0,320.65,Bank Withdrawal,Yes
5697-GOMBF,35.9,973.65,1013.65,0.0,40,0.0,Bank Withdrawal,Yes
2739-CACDQ,82.65,1470.05,1488.07,0.0,0,18.02,Credit Card,Yes
6035-BXTTY,54.65,1830.1,2477.54,0.0,10,637.44,Bank Withdrawal,No
0021-IKXGC,72.1,72.1,79.87,0.0,0,7.77,Bank Withdrawal,Yes
4654-DLAMQ,97.0,6430.9,6671.54,0.0,0,240.64,Bank Withdrawal,No
4115-NZRKS,89.15,574.35,688.87,0.0,0,114.52,Bank Withdrawal,Yes
3351-NGXYI,54.1,889.0,1044.52,0.0,0,155.52,Bank Withdrawal,Yes
8204-YJCLA,64.8,4732.35,4732.35,0.0,0,0.0,Bank Withdrawal,Yes
9774-NRNAU,84.8,2309.55,3215.94,0.0,0,906.39,Bank Withdrawal,Yes
0224-RLWWD,44.3,89.3,137.12,0.0,0,47.82,Bank Withdrawal,Yes
3951-NJCVI,95.05,3944.5,5820.68,0.0,100,1776.18,Bank Withdrawal,Yes
0177-PXBAT,109.9,3694.7,4524.65,0.0,0,829.95,Bank Withdrawal,Yes
2519-ERQOJ,54.6,1803.7,1803.7,0.0,0,0.0,Bank Withdrawal,Yes
0111-KLBQG,93.95,2861.45,3880.97,0.0,0,1019.52,Mailed Check,Yes
1996-DBMUS,70.65,3545.05,4149.85,0.0,0,604.8,Bank Withdrawal,Yes
2055-SIFSS,51.65,2838.55,4462.7,0.0,0,1624.15,Bank Withdrawal,No
2806-MLNTI,105.1,5376.4,6892.2,0.0,0,1515.8,Bank Withdrawal,Yes
5628-RKIFK,101.55,5070.4,6287.56,0.0,0,1217.16,Credit Card,No
5760-WRAHC,69.75,1545.4,2644.96,0.0,0,1099.56,Mailed Check,Yes
1480-BKXGA,116.05,8404.9,10063.54,0.0,120,1538.64,Bank Withdrawal,Yes
9076-AXYIK,102.1,6538.45,7830.61,0.0,0,1292.16,Bank Withdrawal,No
4933-IKULF,20.65,330.6,741.15,0.0,0,410.55,Mailed Check,No
3780-DDGSE,76.05,2747.2,3243.85,0.0,0,496.65,Bank Withdrawal,Yes
4612-SSVHJ,81.45,1671.6,2135.2,0.0,0,463.6,Bank Withdrawal,Yes
5756-OZRIO,64.05,3902.6,5991.24,0.0,0,2088.64,Bank Withdrawal,No
4513-CXYIX,80.7,5676.0,8799.29,0.0,0,3123.29,Credit Card,Yes
4332-MUOEZ,94.3,1818.3,2469.1,0.0,0,650.8,Credit Card,No
6705-LXORM,70.05,302.6,329.7,0.0,0,27.1,Bank Withdrawal,No
4109-CYRBD,51.6,1442.0,2533.85,0.0,0,1091.85,Bank Withdrawal,Yes
8606-CIQUL,115.75,8399.15,10725.31,0.0,110,2216.16,Credit Card,Yes
0356-OBMAC,99.9,5706.3,6676.78,0.0,0,970.48,Bank Withdrawal,Yes
1297-VQDRP,107.15,7379.8,9613.28,0.0,50,2183.48,Credit Card,Yes
4676-MQUEA,101.9,5265.5,5990.0,0.0,0,724.5,Bank Withdrawal,Yes
7025-WCBNE,59.6,2754.0,3448.66,0.0,0,694.66,Bank Withdrawal,No
6030-REHUX,110.85,3204.4,4483.16,0.0,0,1278.76,Bank Withdrawal,Yes
6522-YRBXD,94.55,3365.4,4080.8,0.0,0,715.4,Bank Withdrawal,Yes
6689-VRRTK,109.8,4860.35,7049.35,0.0,0,2189.0,Credit Card,Yes
7134-MJPDY,102.85,6976.75,7804.33,0.0,60,767.58,Credit Card,Yes
4881-JVQOD,34.55,362.6,362.6,0.0,0,0.0,Bank Withdrawal,Yes
6797-UCJHZ,104.6,6819.45,8503.11,0.0,0,1683.66,Credit Card,No
2469-DTSGX,111.65,7943.45,11169.77,0.0,0,3226.32,Bank Withdrawal,No
4908-XAXAY,89.85,4287.2,6625.48,0.0,0,2338.28,Bank Withdrawal,Yes
3509-GWQGF,70.0,1732.6,2634.12,0.0,140,761.52,Credit Card,No
3729-OWRVL,110.35,7246.15,10121.1,0.0,0,2874.95,Bank Withdrawal,Yes
7251-LJBQN,103.75,4188.4,5330.0,0.0,0,1141.6,Credit Card,Yes
2682-KEVRP,20.05,417.0,1173.58,0.0,0,756.58,Credit Card,Yes
9978-HYCIN,84.95,4018.05,6085.68,0.0,80,1987.63,Bank Withdrawal,Yes
8329-UTMVM,104.65,2964.0,3892.53,0.0,0,928.53,Bank Withdrawal,Yes
6952-OMNWB,80.35,5589.3,7922.38,0.0,0,2333.08,Credit Card,Yes
6549-YMFAW,21.25,204.55,219.49,0.0,0,14.94,Credit Card,Yes
1307-TVUFB,79.35,3344.1,3911.52,0.0,0,567.42,Bank Withdrawal,Yes
7503-MIOGA,89.85,6697.35,10190.07,0.0,0,3492.72,Bank Withdrawal,Yes
2499-AJYUA,110.8,7882.25,9023.45,0.0,0,1141.2,Credit Card,Yes
6919-ELBGL,114.95,8196.4,9735.76,0.0,0,1539.36,Bank Withdrawal,Yes
3966-HRMZA,75.05,202.9,331.73,5.49,10,124.32,Credit Card,No
5671-RQRLP,75.65,5411.4,6566.63,25.67,0,1180.9,Credit Card,Yes
4785-NKHCX,20.05,94.15,244.85,0.0,0,150.7,Bank Withdrawal,No
4250-WAROZ,93.25,5774.55,6955.35,0.0,0,1180.8,Bank Withdrawal,Yes
3523-BRGUW,19.3,504.2,1271.59,9.49,0,776.88,Credit Card,No
2123-AGEEN,84.35,609.65,774.51,29.17,10,184.03,Bank Withdrawal,Yes
1258-YMZNM,110.5,2857.6,3823.12,0.0,0,965.52,Bank Withdrawal,Yes
6259-WJQLC,81.1,2619.25,2635.84,19.25,0,35.84,Credit Card,Yes
7508-SMHXL,89.0,1288.3,1267.66,45.69,0,25.05,Credit Card,No
3956-CJUST,75.4,1643.55,2128.81,0.0,80,405.26,Bank Withdrawal,Yes
4824-GUCBY,81.7,1820.9,2306.48,29.88,0,515.46,Bank Withdrawal,No
6630-UJZMY,83.25,308.05,325.48,39.93,0,57.36,Bank Withdrawal,Yes
9904-EHEVJ,91.35,2896.55,3052.93,26.98,0,183.36,Credit Card,Yes
2826-DXLQO,29.8,220.45,208.62,11.83,0,0.0,Bank Withdrawal,No
9489-UTFKA,60.9,551.95,714.57,16.58,0,179.2,Bank Withdrawal,No
4849-PYRLQ,73.25,4054.2,6125.84,17.16,0,2088.8,Bank Withdrawal,No
2858-EIMXH,95.85,5016.25,6592.17,18.85,0,1594.77,Credit Card,Yes
6419-ZTTLE,20.75,485.2,1501.65,37.64,0,1054.09,Bank Withdrawal,Yes
8242-SOQUO,84.7,392.5,422.4,41.2,0,71.1,Bank Withdrawal,Yes
7460-ITWWP,86.1,3861.45,5687.51,12.19,0,1838.25,Bank Withdrawal,Yes
7868-TMWMZ,110.0,6668.35,8145.55,0.0,0,1477.2,Bank Withdrawal,Yes
4829-ZLJTK,112.4,8046.85,9143.41,0.0,0,1096.56,Bank Withdrawal,Yes
8883-GRDWQ,54.0,1055.9,1502.1,0.0,0,446.2,Credit Card,No
9845-PEEKO,79.2,4590.35,4952.02,0.0,0,361.67,Credit Card,Yes
1751-NCDLI,98.85,4564.9,4758.1,0.0,0,193.2,Bank Withdrawal,Yes
2176-LVPNX,89.85,6293.45,9088.14,0.0,140,2654.69,Credit Card,No
3452-ABWRL,86.05,3865.6,5937.36,0.0,0,2071.76,Credit Card,Yes
1779-PWPMG,114.65,8333.95,8664.43,0.0,0,330.48,Bank Withdrawal,Yes
3082-WQRVY,19.65,228.65,869.29,0.0,0,640.64,Credit Card,No
2460-NGXBJ,75.2,775.3,1090.34,0.0,0,315.04,Credit Card,Yes
5268-DSMNQ,97.95,5936.55,6643.97,0.0,0,707.42,Credit Card,Yes
6242-MBHPK,95.1,2326.05,3289.29,0.0,0,963.24,Bank Withdrawal,Yes
4782-OSFXZ,82.7,5831.2,8495.83,0.0,0,2664.63,Bank Withdrawal,Yes
1282-IHQAC,44.05,3011.65,3011.65,0.0,0,0.0,Credit Card,Yes
1641-RQDAY,100.4,3217.65,4792.37,0.0,0,1574.72,Bank Withdrawal,Yes
5461-QKNTN,94.3,3953.15,4150.52,0.0,0,197.37,Bank Withdrawal,Yes
8089-UZWLX,104.05,7413.55,10811.61,0.0,0,3398.06,Bank Withdrawal,No
4468-KAZHE,60.0,1259.35,1438.95,0.0,0,179.6,Bank Withdrawal,Yes
1543-LLLFT,98.3,6066.55,6200.14,0.0,0,133.59,Credit Card,Yes
6507-ZJSUR,90.45,2117.25,3224.11,0.0,30,1076.86,Bank Withdrawal,Yes
9220-ZNKJI,88.8,4805.3,6631.85,0.0,0,1826.55,Credit Card,No
0723-VSOBE,34.2,1596.6,1596.6,0.0,0,0.0,Bank Withdrawal,No
1004-NOZNR,94.8,5264.3,5856.22,0.0,0,591.92,Credit Card,No
1251-STYSZ,80.25,303.7,368.7,0.0,30,35.0,Bank Withdrawal,Yes
9681-KYGYB,88.2,4159.45,5433.45,0.0,0,1274.0,Bank Withdrawal,Yes
7005-CYUIL,99.4,7168.25,8038.71,0.0,0,870.46,Bank Withdrawal,Yes
2388-LAESQ,114.85,8317.95,10385.79,0.0,0,2067.84,Bank Withdrawal,Yes
3108-PCCGG,84.45,5899.85,7103.69,0.0,0,1203.84,Credit Card,No
6729-GDNGC,80.7,1614.2,2044.0,0.0,0,429.8,Bank Withdrawal,No
4238-HFHSN,82.15,4904.85,6524.4,0.0,0,1619.55,Bank Withdrawal,Yes
2692-BUCFV,101.45,2948.6,3199.71,0.0,60,191.11,Bank Withdrawal,Yes
5651-WYIPH,49.85,865.75,1606.09,0.0,0,740.34,Credit Card,Yes
8752-GHJFU,92.0,6585.2,9183.8,0.0,0,2598.6,Bank Withdrawal,Yes
6896-SRVYQ,73.85,3122.4,5293.04,0.0,100,2070.64,Bank Withdrawal,No
9052-VKDUW,109.4,7227.45,8221.95,0.0,0,994.5,Credit Card,Yes
